"","salinity","ObservationDate","treatment","location","sensortype"
"794",30.59,2018-11-07,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"795",30.59,2018-11-07,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"796",30.59,2018-11-07,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"797",30.79,2018-10-24,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"798",30.79,2018-10-24,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"799",30.79,2018-10-24,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"800",30.79,2018-10-24,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"801",30.79,2018-10-24,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"802",30.79,2018-10-24,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"803",30.79,2018-10-24,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"804",30.79,2018-10-24,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"805",30.79,2018-10-24,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"806",30.79,2018-10-24,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"807",30.79,2018-10-24,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"808",30.79,2018-10-24,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"809",30.79,2018-11-21,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"810",30.79,2018-11-21,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"811",30.79,2018-11-21,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"812",30.79,2018-11-21,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"813",30.79,2018-11-21,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"814",30.79,2018-11-21,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"815",30.79,2018-11-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"816",30.79,2018-11-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"817",30.79,2018-11-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"818",30.79,2018-11-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"819",30.79,2018-11-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"820",30.79,2018-11-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"821",30.85,2018-11-29,"ambient","salmonShed","wallUDA_salmonShed"
